FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL10_mean,NL11_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean
1787,950.20866,3.42,Negative,20561,30018,35756,19058,24860,41562,22242,21835,35817,17231,29911,24503,37927,26266,0,0,0,0,16884,17885
1788,953.025603,5.75,Negative,4798,4033,4505,0,0,4462,4088,0,0,0,4653,0,4110,4336,4452,4288,0,0,5038,0
1789,953.217277,3.67,Negative,0,4638,9820,0,0,7105,0,0,0,0,0,4028,8405,11019,6969,7244,0,7375,9852,0
1790,954.187057,1.62,Negative,8031,8361,12830,6344,0,15808,12257,8636,9783,7772,8939,0,10747,10393,11125,19038,14071,8536,15665,5934
1791,955.119134,3.52,Negative,13804,16341,12401,16615,9813,0,10490,0,0,15847,10557,17658,7851,0,0,0,0,0,0,16415
1792,955.30106,5.13,Negative,0,15358,22403,0,0,25352,20667,0,20248,0,0,0,24640,0,0,0,0,0,0,0
1793,956.184347,1.61,Negative,7276,7477,14362,7000,0,18132,10200,10154,10125,9109,8824,5756,11790,11027,11542,19828,13282,7861,17648,6482
1794,957.167719,1.66,Negative,0,3742,13727,8071,4017,16748,0,8604,10745,6588,9866,0,14481,11991,4549,0,6724,0,7280,4471
1796,958.175569,1.64,Negative,0,5247,9786,0,0,8837,8211,7512,8307,0,0,0,0,8418,0,6169,4799,0,9621,0
1798,958.229834,7.57,Negative,162012,177175,215548,168988,78162,217556,164736,172942,168702,83005,177202,158206,214467,180759,160462,191002,177718,159236,197385,156005
1799,959.163276,1.65,Negative,0,7454,9975,0,5393,10979,8686,9107,9395,0,0,6329,9099,7842,0,4958,0,3721,6360,6647
1800,959.231493,7.58,Negative,0,0,0,0,74962,0,0,0,0,72555,47699,43654,0,0,0,0,0,0,0,0
1801,959.272222,5.1,Negative,18628,24307,34182,21669,20895,36159,26350,29856,29032,21164,26272,20438,34497,30997,16375,25626,22250,16900,25169,20099
1802,960.228175,7.59,Negative,40122,43242,91756,37845,65542,94102,68272,75589,69171,62628,32515,71570,95185,82296,77062,82966,79463,70223,88705,71505
1805,961.229055,7.6,Negative,13541,15689,16927,13746,0,39070,0,0,6308,0,31706,0,0,32424,31174,0,0,0,15341,28284
1806,961.271203,5.11,Negative,0,9542,13624,0,0,16119,11336,12715,11861,0,9891,8553,14190,13229,0,10345,9796,0,10483,0
1807,961.554613,5.75,Negative,20339,20945,22037,22019,24196,21233,22421,20769,19835,20991,24312,22871,18081,18771,22636,24039,24531,20115,24289,17754
1808,962.054857,5.75,Negative,93220,96524,98814,95365,113703,98108,110099,104504,102628,94321,116081,101515,89556,94428,100038,128414,112521,91959,121784,83420
1809,962.556886,5.75,Negative,0,4711,5372,4719,5586,5200,5116,5233,0,0,0,0,4887,0,4994,5370,5120,4127,5558,3850
1811,963.582081,1.29,Negative,11055,14002,12025,14318,17337,11096,12395,14124,13599,14115,15059,13583,9082,0,6870,8010,6492,8770,6759,12699
1812,964.077564,5.75,Negative,14465,15426,18016,15071,16157,18751,19335,18651,17229,15947,17553,14244,19321,0,14612,18829,0,13863,20090,14000
1815,965.45791,0.87,Negative,0,29639,56948,33536,0,61653,46581,0,42035,29169,37547,0,58074,56038,0,33142,43045,29503,49614,32336
1817,968.437152,1.76,Negative,3338,0,4865,4651,0,4255,0,4266,0,4659,4367,0,0,5192,0,0,3153,3943,0,4847
1818,970.192539,3.33,Negative,0,0,0,0,0,0,0,0,0,0,28050,0,0,0,0,0,0,0,0,0
1819,970.192645,3.59,Negative,0,0,0,0,17531,0,18203,16848,21383,0,16420,17261,21660,0,30302,0,31168,31126,34697,0
1820,971.195903,3.45,Negative,0,0,0,0,0,26431,25434,0,0,0,0,0,0,0,0,25103,0,0,0,0
1821,971.919156,5.4,Negative,3147,4619,5398,4080,4526,7440,8503,9890,7568,4660,0,3919,6308,2584,0,0,0,0,0,5635
1822,972.191889,3.41,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14553,20551,15610,15597,0,0
1823,973.033083,5.75,Negative,21899,21755,20222,21063,25038,18886,21818,19178,20480,20838,22192,23382,18168,19520,23943,23640,25125,0,23907,18060
1824,973.311475,5.13,Negative,0,10391,14583,8834,0,16883,13563,0,13185,0,10716,0,16983,11138,0,0,0,0,0,9009
1825,973.534469,5.75,Negative,12641,11743,10153,12111,12990,10254,12139,10992,0,11471,12819,12832,10442,9610,13140,13168,13763,11406,12953,10897
1826,973.91217,5.4,Negative,0,5379,5864,5259,5218,7478,0,9254,0,4107,0,4584,6269,0,0,4571,0,0,0,5595
1827,974.034852,5.75,Negative,6882,6590,5976,6728,7393,5890,7089,6253,6289,0,0,7547,6611,5899,6889,7463,7598,6900,7233,0
1829,977.28104,5.12,Negative,12662,0,0,14504,13876,0,0,20600,0,15221,18861,13820,0,21982,10635,16905,16248,12601,17279,14453
1831,979.572952,1.32,Negative,19161,24585,18486,24253,22184,19000,22042,24094,21811,22244,22892,20461,15269,5810,11799,12719,9584,8784,9186,20488
1832,980.201727,7.06,Negative,20395,10633,16147,11011,0,0,0,0,0,0,0,0,0,10523,12200,12925,0,13280,10215,11277
1834,980.203199,6.73,Negative,0,9961,0,0,11849,8751,17158,14232,0,12774,10999,12384,0,0,12889,0,13885,12046,11469,0
1835,980.576198,1.32,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8290,0,0
1836,980.744883,5.4,Negative,7056,0,0,0,12334,10141,15576,17382,14077,0,11166,9570,8911,0,0,0,0,0,0,12802
1837,981.453959,1.35,Negative,11601,14998,21274,15142,13217,23198,16868,17895,17925,10305,14474,11081,22876,21433,12352,17123,18609,11788,20076,11933
1838,982.043197,5.75,Negative,0,7093,7818,0,7359,0,0,6914,8653,0,8195,6967,7740,6844,6572,8126,6934,0,7348,6777
1839,982.456073,1.35,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5267,0,0,0,0,0
1840,982.739866,5.4,Negative,0,10074,8148,9714,11854,9591,14727,16651,13067,10835,10627,9737,8967,0,0,0,0,0,0,12127
1841,983.453665,1.37,Negative,0,0,8230,5490,0,8855,7527,8401,8408,0,0,0,4270,8643,0,5856,0,0,6895,0
1842,984.164321,7.5,Negative,13393,8781,13407,15644,16618,10260,23050,24735,13363,6713,18624,7880,10404,0,5428,8758,5903,0,4633,18570
1843,984.430389,1.46,Negative,0,5643,7095,5784,0,7185,6957,9226,7950,5230,7078,5104,10986,8367,0,0,3131,0,0,0
1846,985.267831,3.65,Negative,18408,25403,44552,23614,18421,44854,29388,24173,32769,20743,25339,18829,44385,47376,18872,31857,33551,0,0,20958
1845,985.267958,3.33,Negative,31285,32751,60160,28245,22131,59959,26966,25513,35321,29954,33113,24955,48696,72947,48723,65408,63374,60882,106479,21198
1847,985.42214,1.35,Negative,8189,6265,19271,7197,12616,20539,6868,0,16858,13212,7257,0,20319,14424,11689,16412,14282,6453,19316,11865
1848,985.515364,5.75,Negative,5517,4715,4529,4871,4989,4118,4472,3799,4404,5118,4817,5449,0,4519,5062,5308,5490,5856,4665,4809
1850,986.26893,3.32,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21825,0,0
1851,986.26912,3.64,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9968,0,0
1852,986.424287,1.38,Negative,0,0,0,5999,5157,0,0,8742,0,0,8005,4169,0,11826,0,0,0,5704,0,0
1853,987.017438,5.75,Negative,10004,9437,0,11391,10859,9789,10555,0,0,10498,0,11197,9525,0,10077,11000,9953,9825,9656,0
1854,987.266104,3.65,Negative,9307,11411,19711,11191,11008,20074,13579,11392,14647,11084,16426,9735,20175,20533,0,13894,0,9183,0,0
1855,987.266384,3.33,Negative,14834,15144,26280,13003,10553,28283,0,12465,17019,13702,15717,11740,22869,33022,31325,31420,30586,21636,50739,10112
1857,988.266553,3.64,Negative,0,0,0,0,0,0,0,0,6166,0,0,0,0,8754,0,0,6106,3152,0,0
1856,988.267097,3.33,Negative,5625,0,0,0,0,11799,0,0,7250,0,6666,0,0,14063,10015,12643,12725,9250,21261,0
1858,989.055511,5.76,Negative,3650,5365,5802,6324,6350,6057,7455,8166,6538,6392,6833,4799,6691,4156,0,0,0,0,0,7119
1860,990.528456,5.75,Negative,4613,0,5653,5532,5800,5204,5350,0,4966,5468,0,4732,0,5169,0,6380,0,0,6417,4502
1861,992.173037,6.09,Negative,13417,14863,0,13533,13223,9530,12649,9588,11879,14027,5316,12661,10078,0,13624,11950,16126,14282,12504,0
1862,992.174811,3.59,Negative,0,10103,12070,28503,0,31798,0,0,0,9897,0,0,0,14263,18053,22556,19288,20294,20012,25343
1863,992.328454,5.13,Negative,9765,15819,14855,14459,14105,0,17518,17915,17836,15077,16891,11743,16908,10131,0,0,0,0,0,16512
1864,992.994682,8.39,Negative,21160,35398,0,0,0,12297,0,27638,31491,0,0,34252,0,26867,19198,0,0,16668,25234,25252
1865,993.251976,5.12,Negative,0,0,11311,0,0,12251,9042,8993,9950,0,0,0,11869,8507,0,8228,7967,6009,8451,0
1866,993.284175,6.49,Negative,13574,14097,17449,12665,15790,19975,23462,29523,21895,19646,16626,15024,16693,0,7877,0,8207,0,0,21465
1867,993.328875,5.13,Negative,0,3637,0,0,0,6696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,994.026766,5.75,Negative,3811,4171,0,4047,0,4542,4357,4323,4770,0,0,4706,3649,4405,0,4773,5006,4696,4958,4374
1869,994.282431,6.73,Negative,8538,8799,13505,10368,10366,15848,24169,24231,22859,7709,14186,9195,10571,0,0,0,0,0,0,14787
1871,995.555807,1.34,Negative,7294,9001,0,8832,5467,5843,0,0,7071,7896,6410,7616,4280,0,0,0,0,0,0,6198
1872,997.251138,6.49,Negative,9367,7628,7055,0,9302,9144,11354,10140,7974,7145,8588,7170,0,11583,0,0,0,0,0,10324
